V1,id,question,treatment,property,abs_value_diff,value_diff,Index,Property,question_treatment,question_control,population_density,walk_score,median_household_income,median_age,race,median_rooms_rounded,bedrooms,bathrooms,sq_ft,year_built,housing_density,median_male_age,pct_white,school_districts,pct_lt_hs_grad,median_rooms,pct_hs_grad,pct_at_least_col_grad,GEOID,state,tract,NAME,ALAND,ALAND_SQMI,county,Pair_ID,INTPTLAT,INTPTLONG,iframe,Racial majority detail,white_value_diff,is_white,street_view_person
108,52,10n,0,Property 1,6000,6000,6325,Property 1,p10s-1,p10n-1,3665.661136,11.625,133993,45.4,asian,6,5,2,3312,1990,1261.437908,46.2,0.2269921821,"['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']",0.03105482304,6.4,0.07234559334,0.6580499653,6059001707,6,1707,"Census Tract 17.07, Orange County, California",5152163,1.989,59,10,33.9046917,-117.9681615,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/27c1825374db1b32?cells=test""""></iframe>",asian,-6000,0,0
111,54,10n,0,Property 2,2000,-2000,6441,Property 2,p10s-1,p10n-1,4663.489736,11.16666666,137266,45.6,white,7,5,2,3303,1991,1537.390029,45.3,0.7489388461,"['Capistrano Unified School District', 'Saddleback Valley Unified School District']",0.03835196143,7.2,0.08459346921,0.6046460662,6059032038,6,32038,"Census Tract 320.38, Orange County, California",3532420,1.364,59,10,33.5941166,-117.6450407,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/23df24c871b4a2c7?cells=test""""></iframe>",white alone,2000,1,0
112,56,10n,0,Property 1,10000,10000,6325,Property 1,p10s-1,p10n-1,3665.661136,11.625,133993,45.4,asian,6,5,2,3312,1990,1261.437908,46.2,0.2269921821,"['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']",0.03105482304,6.4,0.07234559334,0.6580499653,6059001707,6,1707,"Census Tract 17.07, Orange County, California",5152163,1.989,59,10,33.9046917,-117.9681615,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/27c1825374db1b32?cells=test""""></iframe>",asian,-10000,0,0
114,57,10n,0,Property 1,1000,1000,6325,Property 1,p10s-1,p10n-1,3665.661136,11.625,133993,45.4,asian,6,5,2,3312,1990,1261.437908,46.2,0.2269921821,"['Buena Park Elementary School District', 'Fullerton Elementary School District', 'Fullerton Joint Union High School District', 'La Habra City Elementary School District', 'Lowell Joint Elementary School District']",0.03105482304,6.4,0.07234559334,0.6580499653,6059001707,6,1707,"Census Tract 17.07, Orange County, California",5152163,1.989,59,10,33.9046917,-117.9681615,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/27c1825374db1b32?cells=test""""></iframe>",asian,-1000,0,0
117,5,11n,0,Property 2,3000,-3000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-3000,0,0
119,6,11n,0,Property 2,20000,-20000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-20000,0,0
121,7,11n,0,Property 2,60000,-60000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-60000,0,0
123,10,11n,0,Property 2,45000,-45000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-45000,0,0
125,12,11n,0,Property 2,500,-500,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-500,0,0
127,13,11n,0,Property 2,14000,-14000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-14000,0,0
129,15,11n,0,Property 2,2500,-2500,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-2500,0,0
131,18,11n,0,Property 2,5000,-5000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-5000,0,0
133,19,11n,0,Property 2,5000,-5000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-5000,0,0
135,21,11n,0,Property 2,5000,-5000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-5000,0,0
136,23,11n,0,Property 1,5000,5000,6327,Property 1,p11s-1,p11n-1,8937.743191,14.05555556,108478,43.2,white,5,4,2,2710,2003,3256.809339,43.3,0.7525032651,"['Huntington Beach Union High School District', 'Ocean View Elementary School District']",0.05311125079,5.7,0.1543054683,0.4311753614,6059099408,6,99408,"Census Tract 994.08, Orange County, California",1331052,0.514,59,11,33.7226068,-118.0371737,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""""></iframe>",white alone,5000,1,0
139,24,11n,0,Property 2,8000,-8000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-8000,0,0
141,25,11n,0,Property 2,10000,-10000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-10000,0,0
143,26,11n,0,Property 2,15000,-15000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-15000,0,0
145,34,11n,0,Property 2,5000,-5000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-5000,0,0
147,35,11n,0,Property 2,10000,-10000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-10000,0,0
149,36,11n,0,Property 2,125000,-125000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-125000,0,0
151,41,11n,0,Property 2,900,-900,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-900,0,0
153,42,11n,0,Property 2,10000,-10000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-10000,0,0
155,43,11n,0,Property 2,5000,-5000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-5000,0,0
156,45,11n,0,Property 1,4000,4000,6327,Property 1,p11s-1,p11n-1,8937.743191,14.05555556,108478,43.2,white,5,4,2,2710,2003,3256.809339,43.3,0.7525032651,"['Huntington Beach Union High School District', 'Ocean View Elementary School District']",0.05311125079,5.7,0.1543054683,0.4311753614,6059099408,6,99408,"Census Tract 994.08, Orange County, California",1331052,0.514,59,11,33.7226068,-118.0371737,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/5d1f1a7c1c389f8d?cells=test""""></iframe>",white alone,4000,1,0
159,47,11n,0,Property 2,18000,-18000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-18000,0,0
161,48,11n,0,Property 2,5000,-5000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-5000,0,0
163,49,11n,0,Property 2,21000,-21000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-21000,0,0
165,51,11n,0,Property 2,3000,-3000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-3000,0,0
167,52,11n,0,Property 2,10000,-10000,6347,Property 2,p11s-1,p11n-1,9838.435374,14.33333333,111169,42.9,asian,6,4,2,2718,2001,3042.517007,42.8,0.370613656,"['Anaheim Union High School District', 'Centralia Elementary School District', 'Cypress Elementary School District']",0.08491461101,6.1,0.1662713472,0.4786527514,6059110102,6,110102,"Census Tract 1101.02, Orange County, California",1522630,0.588,59,11,33.8416603,-118.0450025,"<iframe width=""""100%"""" height=""""401"""" frameborder=""""0""""   src=""""https://observablehq.com/embed/079d97effd59d261?cells=test""""></iframe>",nearly asian,-10000,0,0
